Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,TotRms AbvGrd,Garage Cars,Garage Area,SalePrice
9100,Sawyer,5,5,1963,1963,TA,1728,1728,0,1728,2,6,10,2,504,125000
8927,Sawyer,6,6,1977,1977,NA,0,1286,368,1654,2,4,10,2,528,119500
9240,Sawyer,5,6,1962,2002,TA,864,1211,0,1211,1,2,6,2,576,144000
8471,Sawyer,6,7,1977,1995,Gd,506,1212,0,1212,1,3,6,2,492,151000
9308,Sawyer,5,5,1965,1965,TA,984,984,0,984,1,3,5,1,310,126000
8450,Sawyer,5,6,1968,1968,TA,882,909,0,909,1,3,5,1,294,116000
8638,Sawyer,5,6,1963,1963,TA,925,925,0,925,1,2,5,2,484,133500
13052,Sawyer,5,6,1965,1965,TA,1024,1024,0,1024,1,3,5,1,308,120875
13526,Sawyer,5,6,1965,1965,TA,935,935,0,935,1,3,5,1,288,137000
8020,Sawyer,5,6,1964,1964,TA,912,912,0,912,1,3,6,0,0,124000
6993,Sawyer,5,7,1961,1994,TA,912,1236,0,1236,1,3,6,1,288,135000
8789,Sawyer,5,6,1967,1967,TA,912,941,0,941,1,3,6,1,288,129200
14330,Veenker,7,4,1974,1974,Gd,1748,2151,495,2646,2,3,9,2,550,260000
16059,NoRidge,8,5,1991,1992,Gd,1288,1301,1116,2417,2,4,9,2,462,260000
11025,NoRidge,8,5,1992,1993,Ex,1334,1520,1306,2826,2,3,9,3,888,334000
14541,NoRidge,8,7,1993,1993,Gd,1338,1352,1168,2520,2,5,10,3,796,310000
13346,NoRidge,7,5,1992,2000,Gd,1095,1166,1129,2295,2,4,9,2,590,268000
12461,NoRidge,8,5,1994,1995,Gd,1624,1624,0,1624,2,2,5,3,757,262000
3628,Somerst,7,5,2004,2004,Gd,1143,1143,0,1143,1,1,5,2,588,176400
3316,Somerst,8,5,2005,2005,Gd,1247,1247,0,1247,1,1,4,2,550,197000
3180,Somerst,7,5,2005,2005,Gd,600,520,600,1200,2,2,4,2,480,151000
2544,Somerst,7,5,2005,2005,Gd,600,520,623,1223,2,2,4,2,480,147400
2544,Somerst,7,5,2005,2005,Gd,600,520,623,1223,2,2,4,2,480,149900
3180,Somerst,7,5,2005,2005,Gd,600,520,600,1200,2,2,4,2,480,144152
2998,Somerst,6,5,2000,2000,Gd,756,768,756,1524,2,2,4,2,440,166000
3735,Somerst,7,5,1999,1999,Gd,691,713,739,1452,2,3,6,2,506,183900
2651,Somerst,7,5,2000,2000,Gd,673,673,709,1382,2,3,6,2,490,165000
4447,Somerst,7,5,2003,2003,Gd,530,530,550,1080,2,2,4,2,496,139000
8314,Somerst,7,5,1997,1998,Gd,569,854,840,1694,2,3,6,1,434,200000
7180,Somerst,8,5,2001,2002,Gd,1568,1568,0,1568,2,3,6,2,564,221000
9549,Veenker,8,5,1995,1996,Gd,1494,1494,0,1494,1,2,6,2,481,270000
11250,Veenker,6,6,1977,1977,Gd,1208,1208,0,1208,1,3,6,2,546,165000
3760,Greens,8,5,1980,1980,Gd,1235,1235,0,1235,1,1,4,2,484,214000
3640,Greens,8,5,1980,1980,Gd,1036,1036,0,1036,1,1,4,2,484,188000
3874,Greens,8,5,1980,1980,Gd,1226,1226,0,1226,1,1,4,2,484,190000
3876,Greens,8,5,1978,1978,Gd,1226,1226,0,1226,1,1,4,2,484,170000
50271,Veenker,9,5,1981,1987,Ex,1842,1842,0,1842,0,0,5,3,894,385000
13110,NWAmes,5,6,1972,1972,Gd,1153,1193,0,1193,2,2,6,2,501,146500
10192,NWAmes,7,6,1968,1992,TA,570,1222,698,1920,3,4,8,2,487,170000
20781,NWAmes,7,7,1968,2003,TA,1568,2156,0,2156,2,3,9,2,508,262500
11700,NWAmes,6,6,1968,1968,TA,708,708,708,1416,2,3,7,2,776,179900
11029,NWAmes,6,7,1968,1984,TA,1054,1512,1142,2654,2,4,9,2,619,250000
10400,NWAmes,6,5,1972,1972,TA,732,1012,778,1790,1,4,8,2,484,165150
10140,NWAmes,7,6,1967,1967,TA,1334,1334,0,1334,2,3,7,2,477,164500
9600,NWAmes,7,5,1969,1969,TA,1164,1164,0,1164,1,3,6,2,528,140000
9750,NAmes,5,5,1967,1967,TA,980,980,0,980,2,3,6,1,384,135500
9600,NAmes,5,5,1968,1968,TA,1051,1051,0,1051,1,3,6,2,504,142000
8640,NAmes,5,5,1968,1968,Gd,900,884,886,1770,1,4,7,2,530,155000
9360,NAmes,6,7,1968,2004,TA,976,976,0,976,1,2,4,2,504,157500
8400,NAmes,5,5,1968,1968,TA,1052,1052,0,1052,1,3,5,1,288,138500
8400,NAmes,5,6,1968,1968,Gd,833,898,0,898,1,3,6,1,326,140000
9759,NAmes,5,5,1966,1966,TA,1051,1051,0,1051,1,3,6,1,264,124400
9600,NAmes,5,7,1967,1967,TA,1141,1141,0,1141,1,3,6,1,568,158000
9230,NAmes,5,8,1965,1998,TA,864,1200,0,1200,1,1,6,2,884,146000
14803,NWAmes,6,5,1971,1971,TA,825,1097,896,1993,2,4,8,2,495,190000
10659,NAmes,5,6,1961,1961,TA,1050,1050,0,1050,1,3,6,1,368,136500
9100,NAmes,5,5,1958,1958,TA,864,864,0,864,1,3,5,2,624,129900
8393,NAmes,5,5,1959,2005,TA,1626,1712,0,1712,2,4,8,2,588,145000
8800,NAmes,6,7,1965,2000,TA,1187,1565,0,1565,2,3,7,1,299,185900
8800,NAmes,6,6,1964,1964,TA,1251,1251,0,1251,1,3,6,1,461,160000
10368,NAmes,6,6,1964,1964,TA,1008,1488,0,1488,1,3,7,2,430,167000
9350,NAmes,5,6,1964,1964,TA,720,720,720,1440,1,4,7,2,480,157500
10382,NAmes,6,5,1958,1958,TA,588,1095,0,1095,1,2,6,1,264,140000
8973,NAmes,5,7,1958,1991,TA,1008,1053,0,1053,1,3,6,2,750,150000
10800,NAmes,5,7,1960,1960,TA,1248,1248,0,1248,1,3,6,1,286,151500
8550,NAmes,6,8,1934,1950,TA,816,816,0,816,1,2,4,1,240,129800
11425,NAmes,5,6,1954,1954,TA,1008,1008,0,1008,1,2,4,1,275,137000
9724,NAmes,5,7,1947,1950,TA,938,1043,0,1043,1,2,5,1,273,137000
4712,BrkSide,4,7,1946,1950,TA,747,774,456,1230,1,3,5,1,305,121600
5900,BrkSide,4,7,1923,1958,Gd,440,869,0,869,1,2,4,0,0,85500
5825,BrkSide,4,5,1926,1953,Fa,600,747,0,747,1,1,5,2,528,79900
7438,BrkSide,5,8,1908,1991,Fa,504,936,316,1252,1,3,5,2,576,127000
9600,NAmes,5,6,1961,1990,TA,1251,1433,0,1433,1,3,7,2,441,161000
10858,NAmes,5,6,1952,1952,TA,1444,1624,0,1624,1,2,6,1,240,146500
9600,NAmes,5,5,1951,1951,TA,1056,1216,0,1216,1,3,7,1,280,135000
10680,NAmes,5,3,1951,1951,TA,2136,2136,0,2136,2,4,7,2,528,137900
9490,NAmes,6,7,1941,1950,TA,806,958,620,1578,1,3,5,1,240,133000
9462,NAmes,5,6,1949,1973,TA,704,1024,704,1728,1,3,7,1,234,137000
9888,NAmes,5,6,1954,1975,TA,936,936,0,936,1,2,5,1,240,121000
8917,NAmes,5,5,1967,1967,TA,1584,1584,0,1584,2,4,8,2,506,119000
12700,NAmes,6,5,1964,1964,TA,1246,1246,0,1246,1,3,6,2,441,172000
8500,NAmes,5,3,1961,1961,TA,1235,1235,0,1235,1,2,6,2,480,98600
14200,NAmes,7,6,1966,1966,TA,924,1216,941,2157,2,4,8,2,487,226000
9000,NAmes,5,5,1954,1954,TA,936,1128,0,1128,1,2,5,1,286,118000
25419,NAmes,8,4,1918,1990,TA,1360,1360,1360,3112,2,4,8,2,795,235000
9723,NAmes,6,7,1963,1963,TA,1008,1008,0,1008,1,2,5,2,430,135000
7728,NAmes,5,6,1962,1962,TA,1106,1190,0,1190,1,3,6,2,540,132500
8163,NAmes,5,6,1959,1959,TA,1144,1144,0,1144,1,3,6,1,796,143000
8400,NAmes,5,5,1957,1957,Fa,1179,1364,0,1364,1,3,6,1,331,132000
11600,NAmes,6,5,1960,1960,TA,1383,1383,0,1383,1,3,7,1,292,145250
9610,NAmes,6,6,1958,1958,TA,1121,1336,0,1336,1,3,7,2,488,162000
10000,NAmes,5,6,1956,1956,TA,1058,1370,0,1370,1,3,6,1,300,148000
14850,NAmes,5,5,1957,1957,TA,1092,1092,0,1092,1,2,6,1,299,141000
10152,NAmes,6,6,1956,1994,TA,1124,1124,0,1124,1,3,6,1,353,153000
10011,NAmes,5,6,1957,1996,TA,1070,1236,0,1236,1,2,6,1,447,134450
7032,NAmes,5,5,1979,1979,Gd,943,943,0,943,1,2,4,2,600,135960
8092,NAmes,6,8,1954,2000,TA,1050,1050,0,1050,1,3,6,1,286,156000
11310,NAmes,6,5,1954,1954,TA,1367,1375,0,1375,1,2,5,2,451,140000
12778,NAmes,5,6,1952,2003,TA,1008,1008,0,1008,1,2,4,1,280,139500
10170,NAmes,6,6,1951,1951,TA,216,1575,0,1575,1,2,5,2,400,155000
7700,NAmes,5,7,1956,1956,Gd,301,1145,0,1145,1,3,6,2,684,127000
11050,NAmes,5,5,1956,1956,TA,1005,1005,0,1005,1,2,6,1,319,133500
13600,NAmes,5,6,1955,1955,TA,1056,1056,0,1056,1,3,6,1,300,125000
15428,NAmes,5,6,1951,1991,TA,884,884,0,884,1,2,4,1,270,142000
21299,NAmes,7,5,1941,1963,TA,929,2039,0,2039,1,3,7,3,791,167000
13300,NAmes,5,5,1956,2001,TA,1015,1384,0,1384,1,2,6,2,896,159000
22136,OldTown,5,5,1925,1975,TA,2171,1392,1248,2640,2,5,10,3,1008,180000
7500,NAmes,6,6,1947,1950,TA,784,900,412,1312,1,3,6,2,649,127000
7000,OldTown,6,6,1924,1950,Fa,617,865,445,1310,2,2,6,1,398,112000
10410,OldTown,3,8,1930,2001,TA,713,713,0,713,1,2,5,1,371,99800
5400,OldTown,5,7,1954,2000,TA,833,833,0,833,1,2,4,1,326,117000
5400,OldTown,5,6,1921,1968,TA,1073,1073,0,1073,1,2,4,1,326,108480
10914,NAmes,3,3,1929,1950,TA,715,715,0,715,1,2,4,2,660,68000
7008,OldTown,4,8,1900,1998,Fa,448,448,272,720,1,1,5,1,280,86900
10800,OldTown,5,6,1920,1950,TA,1120,1130,0,1130,1,2,5,2,720,120000
7200,OldTown,6,8,1915,1950,TA,663,774,821,1595,2,3,7,2,528,155500
10818,OldTown,4,4,1910,1950,Fa,1077,981,779,1760,1,4,7,2,648,80000
10410,OldTown,3,4,1915,1950,TA,672,694,520,1214,1,3,6,3,936,105000
10800,OldTown,5,4,1900,1970,TA,954,1766,648,2414,2,3,10,2,520,160000
10800,OldTown,5,8,1936,1989,Fa,796,1096,370,1466,2,3,7,2,566,170000
8658,NAmes,6,5,1965,1965,TA,1088,1324,0,1324,2,3,6,2,440,160000
13400,NAmes,5,5,1966,1966,TA,1024,1086,0,1086,1,3,6,2,484,159950
10184,NAmes,6,5,1963,1963,TA,1083,1146,0,1146,1,3,6,1,294,165000
9786,NAmes,6,7,1962,1981,TA,912,1085,649,1734,1,3,7,2,440,159000
9510,NAmes,6,5,1962,1985,TA,1135,1207,0,1207,1,3,6,1,264,147000
7800,NAmes,5,5,1964,1964,TA,912,912,0,912,1,2,5,1,288,115000
8910,NAmes,6,6,1959,1959,TA,655,1194,0,1194,1,3,6,2,539,159500
7332,NAmes,6,6,1959,1959,TA,864,864,0,864,1,2,4,1,288,120000
7100,NAmes,5,7,1957,1957,TA,816,816,0,816,1,2,5,1,308,129900
10800,NAmes,6,6,1961,1992,TA,1313,1773,0,1773,2,3,6,2,418,183000
11650,NAmes,7,5,1959,1959,NA,0,1472,0,1472,2,2,5,2,484,157500
18275,NAmes,7,8,1962,1998,TA,1438,1900,548,2448,3,3,9,2,441,277500
16321,NAmes,5,6,1957,1997,TA,1484,1600,0,1600,1,2,6,1,319,207500
12144,NAmes,4,6,1950,1950,TA,910,910,611,1521,1,3,6,1,597,147500
10800,NAmes,4,4,1949,1950,TA,720,720,472,1192,1,4,6,0,0,135000
7200,NAmes,5,7,1950,1950,NA,0,1040,0,1040,1,2,5,2,625,109500
7200,NAmes,4,5,1950,1950,NA,0,1040,0,1040,1,2,4,2,420,109900
7560,NAmes,5,5,1959,1959,TA,1040,1040,0,1040,1,3,6,1,286,133700
8544,NAmes,3,4,1950,1950,NA,0,1040,0,1040,2,2,6,2,400,81400
8544,NAmes,3,4,1949,1950,NA,0,1040,0,1040,2,2,6,2,400,87500
8544,NAmes,3,4,1950,1950,NA,0,1040,0,1040,2,2,6,2,400,93500
8512,NAmes,5,5,1960,1960,TA,1556,1556,0,1556,2,4,8,0,0,119000
7945,NAmes,5,6,1959,1959,TA,1150,1150,0,1150,1,3,6,1,300,141000
7000,NAmes,5,4,1961,1961,TA,1150,1150,0,1150,1,3,6,1,288,146000
7590,NAmes,6,5,1966,1966,TA,660,660,688,1348,1,3,6,2,453,155000
10205,NAmes,5,5,1962,1962,TA,925,999,0,999,1,3,6,1,300,134500
7400,NAmes,7,6,1962,1962,TA,1045,1045,0,1045,1,3,6,2,528,120000
7000,NAmes,5,6,1962,1962,TA,864,864,0,864,1,3,5,1,336,105000
7000,NAmes,5,5,1962,1962,TA,1025,1025,0,1025,1,3,6,0,0,124000
9856,OldTown,5,8,1900,2005,Fa,716,1007,1007,2014,2,5,8,2,624,169000
9906,OldTown,4,4,1925,1950,TA,686,810,518,1328,1,3,8,1,210,107000
9600,OldTown,5,6,1948,1950,TA,1212,1226,442,1668,1,3,6,1,240,135000
5520,OldTown,4,6,1920,1980,TA,1147,1147,510,1657,1,4,9,1,162,111500
9600,OldTown,6,8,1900,2004,TA,780,940,476,1416,1,3,7,2,400,156500
9600,OldTown,7,7,1925,1990,TA,728,832,809,1641,1,3,6,2,546,178000
6451,OldTown,7,7,1900,1970,TA,712,848,580,1428,1,4,7,2,576,139900
3960,OldTown,7,8,1930,1950,TA,502,502,502,1004,1,2,5,1,200,105000
5684,OldTown,6,8,1930,2005,TA,813,813,0,813,1,2,5,1,270,110000
7745,OldTown,4,6,1900,1950,TA,938,1084,867,1951,2,4,9,2,576,111500
7741,OldTown,6,5,1924,1950,TA,1032,1032,0,1032,1,2,5,1,280,108000
5633,OldTown,5,7,1925,1950,TA,844,844,0,844,1,2,5,1,216,111500
9000,OldTown,5,6,1880,1991,Fa,636,1089,661,1750,1,3,8,1,240,124000
7200,OldTown,4,5,1950,1950,TA,576,864,0,864,1,2,5,1,528,105000
4400,OldTown,6,8,1920,1950,Fa,648,734,384,1118,1,2,6,2,440,116000
7614,OldTown,3,5,1905,1950,TA,738,714,662,1376,1,2,7,1,216,96900
6000,OldTown,5,7,1955,1955,TA,960,960,0,960,1,3,5,2,576,135500
6000,OldTown,5,7,1924,1950,TA,816,816,750,1566,1,5,7,2,450,139000
7830,OldTown,3,5,1921,1950,Fa,492,492,0,492,1,1,3,1,200,61500
9576,OldTown,6,7,1945,1950,Fa,770,885,297,1182,1,3,5,1,378,120000
5820,OldTown,3,8,1955,2005,TA,1162,1163,0,1163,1,3,6,1,220,126175
5747,OldTown,3,4,1920,1950,TA,798,840,0,840,1,2,5,1,250,64000
9142,OldTown,6,8,1910,1950,Fa,1020,908,1020,1928,2,4,9,1,440,137000
9600,OldTown,4,2,1900,1950,TA,1095,1095,679,1774,2,4,8,3,779,87000
10800,OldTown,7,7,1914,1970,Gd,880,880,888,1768,1,2,6,2,320,163000
6300,OldTown,7,6,1910,2005,TA,1226,1226,878,2104,2,5,9,2,432,155000
5000,OldTown,5,4,1900,1950,TA,540,889,551,1440,1,3,6,1,352,79000
8850,OldTown,7,6,1916,1950,TA,815,815,875,1690,1,3,7,1,225,144000
3600,OldTown,6,7,1910,1993,TA,684,684,684,1368,1,3,7,1,216,114504
7200,OldTown,7,7,1920,1950,Fa,596,998,764,1762,1,4,8,2,576,157000
11340,OldTown,6,5,1923,1950,TA,1200,1200,0,1200,1,4,7,1,312,125000
22950,OldTown,10,9,1892,1993,TA,1107,1518,1518,3608,2,4,12,3,840,475000
5976,OldTown,5,7,1920,1950,TA,624,624,624,1248,2,2,8,0,0,93500
9750,OldTown,5,5,1958,1958,TA,960,960,0,960,1,3,5,2,624,125000
4761,IDOTRR,3,3,1918,1950,TA,1020,1020,0,1020,1,2,5,0,0,64500
7446,BrkSide,4,5,1941,1950,TA,788,788,0,788,1,2,4,0,0,100000
6435,BrkSide,6,5,1939,1950,TA,972,972,605,1577,1,3,6,1,312,140200
11737,BrkSide,6,7,1924,1996,TA,848,1017,810,1827,1,2,9,1,240,202500
5000,BrkSide,6,7,1947,1950,TA,1004,1004,660,1664,2,3,7,2,420,159000
7800,OldTown,5,7,1939,1950,Gd,793,793,325,1118,1,3,5,2,410,119900
6240,BrkSide,6,6,1934,1950,TA,816,816,0,1176,1,3,6,2,528,114500
6240,BrkSide,5,4,1936,1950,Gd,896,896,448,1344,1,3,7,1,240,115000
6120,BrkSide,3,5,1930,1950,TA,728,728,434,1162,1,3,6,1,258,75000
6120,BrkSide,5,7,1925,1950,TA,768,1015,0,1015,1,3,6,1,450,88000
6240,BrkSide,4,5,1947,1950,NA,0,672,240,912,1,2,3,0,0,80500
6240,BrkSide,5,6,1928,1950,TA,1042,1042,534,1576,1,3,8,1,225,149000
6120,BrkSide,5,7,1930,1984,TA,741,741,583,1324,1,3,7,1,180,110000
6000,OldTown,6,6,1925,1980,TA,1103,1103,0,1103,1,2,5,2,440,110500
6000,BrkSide,5,7,1921,1950,TA,616,616,0,616,1,2,4,1,205,89000
6380,BrkSide,5,6,1922,1950,TA,993,1048,0,1048,1,2,5,1,280,113000
11672,BrkSide,5,5,1925,1950,TA,816,816,0,816,1,2,4,1,210,109000
33120,OldTown,6,5,1962,1962,TA,1595,1611,875,2486,2,5,8,2,576,220000
9873,BrkSide,4,5,1970,1970,TA,960,960,0,960,1,3,6,2,576,129000
5310,OldTown,6,8,1910,2003,TA,485,1001,634,1635,1,2,5,1,255,117000
4118,OldTown,4,4,1941,1950,TA,693,693,0,693,1,2,4,0,0,52500
10320,IDOTRR,4,5,1924,1950,TA,596,834,596,1430,2,3,7,2,370,107000
7518,IDOTRR,5,8,1910,2004,Fa,396,665,665,1330,1,3,7,1,390,116500
9000,IDOTRR,5,4,1919,1950,TA,610,819,0,819,1,2,4,0,0,72000
8600,IDOTRR,6,6,1937,1950,TA,780,780,596,1376,2,3,7,1,198,119500
7200,IDOTRR,5,6,1938,1995,TA,803,803,557,1360,1,2,6,1,297,125500
9786,IDOTRR,3,4,1922,1950,TA,1007,1077,0,1077,1,3,6,1,210,91000
6780,IDOTRR,6,8,1935,1982,TA,520,520,0,754,1,2,5,0,0,84500
7200,IDOTRR,6,6,1930,1950,TA,984,984,0,984,1,3,6,1,308,90000
12375,Sawyer,5,5,1951,1951,TA,806,1081,341,1422,1,3,7,1,288,137500
11136,Sawyer,6,5,1964,1964,TA,1921,1921,0,1921,2,4,8,2,576,150000
21370,Sawyer,5,5,1950,1950,NA,0,1640,0,1640,1,3,7,2,394,131000
6930,ClearCr,5,4,1958,1958,TA,1062,1352,0,1352,1,3,6,1,288,130000
8250,Edwards,5,7,1935,1950,NA,0,1032,0,1032,1,2,6,1,260,125000
5220,SWISU,5,3,1936,1950,TA,830,879,0,879,1,2,4,1,180,80000
5500,SWISU,7,5,2004,2004,Gd,1073,1073,0,1073,2,2,4,1,246,157000
11235,Sawyer,4,5,1963,1979,TA,1051,1382,0,1382,1,3,6,2,459,148000
10791,Sawyer,4,5,1967,1967,NA,0,1296,0,1296,2,2,6,2,516,90000
8414,Sawyer,6,8,1963,2003,TA,1059,1068,0,1068,1,3,6,1,264,154500
11327,Sawyer,5,6,1967,1967,TA,1064,1064,0,1064,1,3,6,2,528,153600
11777,Sawyer,5,6,1966,1966,TA,1164,1320,0,1320,1,3,6,2,564,164500
10366,Sawyer,6,7,1964,1964,TA,912,934,0,934,1,2,4,1,336,132000
9000,Sawyer,5,6,1966,1966,TA,1059,1059,0,1059,1,3,6,1,286,142500
11553,Sawyer,5,5,1968,1968,TA,1051,1159,0,1159,1,3,7,1,336,158000
7844,Sawyer,6,7,1978,1978,TA,672,672,728,1400,1,3,6,2,440,149500
9535,Sawyer,5,5,1967,1967,TA,1176,1458,0,1458,1,3,7,2,512,165000
10335,Sawyer,5,6,1968,1993,TA,1461,1721,0,1721,2,3,7,2,440,180000
7176,Sawyer,6,6,1978,1978,TA,960,1040,0,1040,1,3,6,2,616,160500
9662,Sawyer,5,4,1977,1977,Gd,1967,1967,0,1967,2,6,10,2,580,156500
8235,Sawyer,5,4,1977,1977,TA,1949,1949,0,1949,2,6,10,2,586,157000
13650,Sawyer,5,5,1958,1958,TA,1052,1252,668,1920,2,4,8,2,451,172500
13125,Sawyer,5,4,1957,2000,TA,1134,1803,0,1803,2,3,8,2,484,155000
17920,Sawyer,5,4,1955,1974,TA,1763,1779,0,1779,1,3,6,2,454,170000
17529,Sawyer,5,5,1924,1950,TA,872,872,0,872,1,2,5,1,322,105000
10246,Sawyer,4,9,1965,2001,TA,648,960,0,960,0,0,3,1,364,145000
14175,Sawyer,5,6,1956,1987,TA,1188,1437,0,1437,1,3,6,2,576,168000
20355,ClearCr,7,6,1967,1967,Gd,1865,1830,0,1830,1,2,6,2,521,278000
13050,ClearCr,5,6,1963,1963,Gd,1000,1000,0,1000,1,1,4,2,575,164000
15593,ClearCr,7,4,1953,1953,TA,1304,1304,983,2287,2,3,7,2,667,225000
10820,Sawyer,5,7,1971,1972,Gd,782,810,0,810,1,2,4,2,576,130000
13350,Sawyer,5,5,1974,1974,TA,864,894,0,894,1,3,5,2,440,142500
1700,ClearCr,7,5,1980,1981,Gd,430,880,680,1700,2,2,7,1,450,148400
5271,ClearCr,7,5,1986,1986,Gd,1453,1453,0,1453,1,2,6,2,445,190000
9375,Edwards,4,5,1954,1954,TA,967,1350,0,1350,1,3,6,2,504,146000
6488,Edwards,5,5,1942,1950,TA,799,799,351,1150,1,3,6,1,215,128000
7800,Edwards,5,8,1948,2002,TA,896,1112,896,2008,3,3,8,1,230,225000
19690,Edwards,6,7,1966,1966,Gd,697,1575,626,2201,2,4,8,2,432,274970
19950,Edwards,6,7,1928,1950,TA,672,1337,672,2009,2,4,8,3,795,235000
19800,Edwards,6,8,1935,1990,TA,1836,1836,1836,3672,3,5,7,2,836,415000
11679,Edwards,5,5,1962,1962,TA,1776,1560,0,1560,2,3,6,2,528,182000
12048,Edwards,5,6,1952,2002,NA,0,1488,0,1488,1,3,7,2,569,135000
10519,Edwards,5,8,1955,1999,TA,1057,1057,0,1057,1,3,6,1,288,137000
9525,Edwards,6,4,1954,1972,TA,994,1216,639,1855,2,4,7,1,325,136900
9525,Edwards,6,5,1953,1953,TA,1000,1068,541,1609,1,5,7,1,305,149900
6420,Edwards,5,7,1952,1952,Ex,980,1148,0,1148,1,2,6,1,308,123500
8335,Edwards,5,5,1954,1954,NA,0,1124,0,1124,1,3,5,0,0,93000
7585,Edwards,5,3,1948,1950,Fa,810,1002,454,1456,1,4,7,1,280,91500
11200,SawyerW,6,5,1985,1985,Gd,1298,1298,0,1298,2,3,5,2,403,180000
12128,SawyerW,6,4,1989,1989,Gd,868,1313,1246,2559,2,4,9,2,506,209000
9554,SawyerW,8,5,1993,1994,Gd,777,1065,846,1911,2,3,8,2,471,215000
9069,SawyerW,6,8,1993,1993,Gd,1344,1440,0,1440,2,2,8,4,920,224500
11003,CollgCr,7,5,2005,2006,Gd,1308,1308,568,1876,2,3,7,3,848,229800
7488,CollgCr,7,5,2005,2005,Gd,1208,1208,0,1208,2,2,6,2,632,183600
7406,CollgCr,7,5,2006,2006,Gd,1199,1220,0,1220,2,2,6,2,632,194000
6762,CollgCr,7,5,2006,2006,Gd,1286,1294,0,1294,2,2,6,2,662,193879
11210,CollgCr,7,5,2005,2006,Gd,1614,1614,0,1614,2,3,7,3,865,221500
8990,CollgCr,7,5,2006,2006,Gd,1498,1498,0,1498,2,2,5,2,675,204900
8760,CollgCr,7,5,2006,2006,Gd,1391,1391,571,1962,2,3,7,3,868,239799
13377,CollgCr,6,5,2006,2006,Gd,1836,1846,0,1846,2,3,7,2,495,233555
11645,CollgCr,7,5,2005,2005,Gd,1734,1734,0,1734,2,3,7,2,660,260000
11645,CollgCr,8,5,2005,2006,Ex,1570,1590,0,1590,2,2,6,3,754,294900
10984,CollgCr,7,5,2005,2006,Gd,945,945,864,1809,2,3,8,2,638,209700
9316,CollgCr,7,5,2005,2005,Gd,1614,1614,0,1614,2,3,7,2,576,225000
9316,CollgCr,7,5,2005,2005,Gd,784,784,812,1596,2,3,6,2,610,181000
10041,SawyerW,8,5,1992,1992,Gd,908,927,988,1915,2,3,8,2,506,220000
36500,ClearCr,5,5,1964,1964,TA,1624,1582,0,1582,2,4,7,2,390,190000
21453,ClearCr,6,5,1969,1969,TA,938,988,0,988,1,1,4,2,540,180000
70761,ClearCr,7,5,1975,1975,Gd,1533,1533,0,1533,2,2,5,2,576,280000
12000,ClearCr,6,5,1968,1968,Gd,1388,1388,0,1388,2,3,6,2,522,158900
8846,CollgCr,5,5,1996,1996,Gd,870,914,0,914,1,2,5,2,576,148000
13015,CollgCr,5,6,1996,1996,Gd,1100,1100,0,1100,1,3,5,2,462,145000
12438,CollgCr,6,5,1995,1995,Gd,781,795,704,1499,2,3,6,2,473,187000
8685,CollgCr,7,5,1998,1998,Gd,1425,1425,0,1425,2,3,5,2,591,193000
13568,CollgCr,5,5,1995,1995,Gd,990,990,0,990,1,3,5,2,576,156000
9100,CollgCr,7,5,2000,2000,Gd,1525,1525,0,1525,2,3,6,2,541,235000
9236,CollgCr,6,5,1997,1997,Gd,1479,1494,0,1494,2,3,6,2,576,217000
10264,CollgCr,7,5,1999,1999,Gd,1588,1588,0,1588,2,3,6,2,472,214000
9272,CollgCr,7,5,1999,1999,Gd,842,856,893,1749,2,3,7,2,515,196000
13426,CollgCr,7,5,1999,2000,Gd,951,951,828,1779,2,3,7,2,586,217000
13450,CollgCr,7,5,2002,2002,Gd,916,920,941,1861,2,3,8,2,492,200000
14006,CollgCr,7,5,2002,2002,Gd,936,936,840,1776,2,3,7,2,474,192500
13704,CollgCr,7,5,2001,2002,Gd,1541,1541,0,1541,2,3,6,3,843,205000
10780,CollgCr,5,5,1976,1976,TA,911,954,0,954,1,3,6,2,576,132500
8340,CollgCr,6,6,1977,1977,Gd,675,686,702,1388,1,3,6,1,317,157500
10385,CollgCr,6,6,1978,1978,TA,995,1282,0,1282,2,3,6,3,672,174000
9920,CollgCr,5,6,1969,1969,Gd,971,971,0,971,1,3,5,1,300,128500
9560,CollgCr,5,7,1972,1972,TA,864,864,0,864,1,3,5,1,288,128500
9800,CollgCr,5,7,1972,1972,TA,894,894,0,894,1,3,5,2,552,149900
7200,CollgCr,5,8,1972,1972,TA,864,864,0,864,1,3,5,1,297,119900
3612,Landmrk,6,5,1993,1994,Gd,630,630,690,1320,2,3,5,2,484,137000
11367,CollgCr,8,5,2002,2002,Gd,1065,1091,898,1989,2,3,7,2,586,255000
9930,CollgCr,7,5,2002,2002,Gd,826,878,884,1762,2,3,6,2,591,222000
9468,CollgCr,6,5,1999,1999,Gd,840,840,915,1755,2,3,7,2,530,214000
11088,CollgCr,8,5,2002,2002,Gd,1348,1358,0,1358,1,1,5,2,418,220000
14781,CollgCr,8,5,2001,2002,Gd,1753,1787,0,1787,2,3,7,3,748,275000
8726,CollgCr,7,5,2002,2002,Gd,872,872,1037,1909,2,4,8,2,529,197000
8125,CollgCr,7,5,2002,2002,Gd,1654,1654,0,1654,2,3,6,3,900,230000
